,基金代码
6500,008393
6501,008394
6502,008395
6503,008396
6504,008397
6505,008398
6506,008399
6507,008400
6508,008404
6509,008405
6510,008406
6511,008407
6512,008408
6513,008409
6514,008411
6515,008412
6516,008413
6517,008414
6518,008415
6519,008416
6520,008417
6521,008418
6522,008419
6523,008420
6524,008421
6525,008422
6526,008423
6527,008424
6528,008425
6529,008426
6530,008427
6531,008428
6532,008429
6533,008433
6534,008434
6535,008435
6536,008436
6537,008437
6538,008438
6539,008443
6540,008444
6541,008445
6542,008448
6543,008449
6544,008452
6545,008453
6546,008454
6547,008455
6548,008456
6549,008457
6550,008460
6551,008461
6552,008462
6553,008463
6554,008464
6555,008465
6556,008466
6557,008467
6558,008468
6559,008469
6560,008470
6561,008471
6562,008472
6563,008475
6564,008476
6565,008477
6566,008478
6567,008479
6568,008480
6569,008481
6570,008482
6571,008483
6572,008484
6573,008485
6574,008486
6575,008487
6576,008488
6577,008489
6578,008490
6579,008491
6580,008492
6581,008493
6582,008495
6583,008496
6584,008497
6585,008498
6586,008499
6587,008500
6588,008501
6589,008502
6590,008503
6591,008504
6592,008505
6593,008506
6594,008507
6595,008508
6596,008509
6597,008510
6598,008511
6599,008512
6600,008513
6601,008514
6602,008515
6603,008516
6604,008517
6605,008518
6606,008519
6607,008520
6608,008521
6609,008522
6610,008523
6611,008524
6612,008525
6613,008526
6614,008527
6615,008528
6616,008529
6617,008530
6618,008531
6619,008532
6620,008533
6621,008534
6622,008535
6623,008536
6624,008537
6625,008538
6626,008539
6627,008540
6628,008541
6629,008542
6630,008543
6631,008544
6632,008545
6633,008546
6634,008547
6635,008548
6636,008549
6637,008550
6638,008551
6639,008552
6640,008553
6641,008554
6642,008555
6643,008556
6644,008557
6645,008558
6646,008559
6647,008560
6648,008561
6649,008563
6650,008564
6651,008565
6652,008566
6653,008567
6654,008568
6655,008571
6656,008572
6657,008574
6658,008575
6659,008578
6660,008579
6661,008582
6662,008583
6663,008584
6664,008585
6665,008586
6666,008587
6667,008588
6668,008590
6669,008591
6670,008592
6671,008593
6672,008594
6673,008595
6674,008596
6675,008597
6676,008598
6677,008599
6678,008602
6679,008603
6680,008604
6681,008605
6682,008606
6683,008607
6684,008608
6685,008609
6686,008610
6687,008611
6688,008612
6689,008613
6690,008614
6691,008615
6692,008616
6693,008617
6694,008618
6695,008619
6696,008620
6697,008621
6698,008624
6699,008625
6700,008626
6701,008627
6702,008628
6703,008629
6704,008630
6705,008631
6706,008632
6707,008633
6708,008634
6709,008635
6710,008636
6711,008637
6712,008638
6713,008639
6714,008640
6715,008641
6716,008642
6717,008643
6718,008644
6719,008645
6720,008646
6721,008647
6722,008648
6723,008649
6724,008650
6725,008651
6726,008652
6727,008653
6728,008654
6729,008655
6730,008656
6731,008657
6732,008658
6733,008659
6734,008661
6735,008662
6736,008663
6737,008664
6738,008665
6739,008666
6740,008667
6741,008668
6742,008669
6743,008670
6744,008671
6745,008672
6746,008673
6747,008674
6748,008675
6749,008676
6750,008677
6751,008678
6752,008681
6753,008682
6754,008684
6755,008685
6756,008686
6757,008687
6758,008688
6759,008689
6760,008690
6761,008691
6762,008692
6763,008693
6764,008694
6765,008695
6766,008696
6767,008697
6768,008698
6769,008699
6770,008700
6771,008701
6772,008702
6773,008703
6774,008704
6775,008705
6776,008706
6777,008707
6778,008708
6779,008709
6780,008712
6781,008713
6782,008714
6783,008715
6784,008716
6785,008717
6786,008718
6787,008719
6788,008720
6789,008721
6790,008722
6791,008723
6792,008724
6793,008726
6794,008727
6795,008728
6796,008729
6797,008730
6798,008731
6799,008732
6800,008733
6801,008734
6802,008735
6803,008736
6804,008737
6805,008738
6806,008739
6807,008740
6808,008741
6809,008742
6810,008743
6811,008744
6812,008745
6813,008746
6814,008747
6815,008748
6816,008749
6817,008750
6818,008751
6819,008752
6820,008753
6821,008754
6822,008755
6823,008756
6824,008757
6825,008758
6826,008759
6827,008760
6828,008761
6829,008762
6830,008763
6831,008764
6832,008765
6833,008766
6834,008767
6835,008768
6836,008769
6837,008770
6838,008771
6839,008772
6840,008773
6841,008774
6842,008775
6843,008776
6844,008777
6845,008778
6846,008779
6847,008780
6848,008783
6849,008784
6850,008785
6851,008786
6852,008787
6853,008788
6854,008791
6855,008792
6856,008793
6857,008794
6858,008795
6859,008796
6860,008797
6861,008798
6862,008799
6863,008802
6864,008803
6865,008804
6866,008805
6867,008806
6868,008807
6869,008808
6870,008809
6871,008810
6872,008811
6873,008817
6874,008818
6875,008819
6876,008820
6877,008821
6878,008822
6879,008823
6880,008825
6881,008826
6882,008827
6883,008828
6884,008829
6885,008830
6886,008831
6887,008832
6888,008833
6889,008834
6890,008835
6891,008836
6892,008837
6893,008838
6894,008839
6895,008840
6896,008841
6897,008842
6898,008843
6899,008844
6900,008845
6901,008846
6902,008847
6903,008848
6904,008850
6905,008851
6906,008854
6907,008855
6908,008856
6909,008857
6910,008858
6911,008860
6912,008861
6913,008862
6914,008863
6915,008864
6916,008865
6917,008866
6918,008867
6919,008868
6920,008869
6921,008870
6922,008871
6923,008872
6924,008873
6925,008874
6926,008875
6927,008876
6928,008877
6929,008878
6930,008879
6931,008880
6932,008881
6933,008882
6934,008883
6935,008884
6936,008885
6937,008886
6938,008887
6939,008888
6940,008889
6941,008890
6942,008891
6943,008892
6944,008893
6945,008894
6946,008895
6947,008896
6948,008897
6949,008898
6950,008899
6951,008900
6952,008901
6953,008902
6954,008903
6955,008904
6956,008905
6957,008906
6958,008907
6959,008908
6960,008909
6961,008910
6962,008911
6963,008912
6964,008913
6965,008916
6966,008917
6967,008918
6968,008919
6969,008920
6970,008921
6971,008922
6972,008923
6973,008924
6974,008925
6975,008926
6976,008927
6977,008928
6978,008929
6979,008930
6980,008933
6981,008934
6982,008935
6983,008936
6984,008937
6985,008938
6986,008939
6987,008940
6988,008941
6989,008942
6990,008944
6991,008945
6992,008947
6993,008948
6994,008949
6995,008950
6996,008951
6997,008952
6998,008953
6999,008954
7000,008955
7001,008956
7002,008957
7003,008958
7004,008959
7005,008960
7006,008961
7007,008962
7008,008963
7009,008964
7010,008965
7011,008966
7012,008967
7013,008968
7014,008969
7015,008970
7016,008972
7017,008973
7018,008974
7019,008975
7020,008976
7021,008978
7022,008979
7023,008980
7024,008981
7025,008982
7026,008983
7027,008984
7028,008985
7029,008986
7030,008987
7031,008988
7032,008989
7033,008990
7034,008991
7035,008992
7036,008993
7037,008994
7038,008995
7039,008996
7040,008997
7041,008998
7042,008999
7043,009000
7044,009001
7045,009002
7046,009003
7047,009004
7048,009005
7049,009006
7050,009007
7051,009008
7052,009009
7053,009010
7054,009011
7055,009012
7056,009013
7057,009014
7058,009015
7059,009016
7060,009017
7061,009018
7062,009019
7063,009021
7064,009022
7065,009023
7066,009024
7067,009025
7068,009026
7069,009027
7070,009028
7071,009029
7072,009030
7073,009031
7074,009032
7075,009033
7076,009034
7077,009035
7078,009036
7079,009037
7080,009038
7081,009041
7082,009042
7083,009043
7084,009044
7085,009045
7086,009046
7087,009047
7088,009048
7089,009049
7090,009050
7091,009051
7092,009052
7093,009053
7094,009054
7095,009055
7096,009056
7097,009057
7098,009058
7099,009059
7100,009060
7101,009062
7102,009063
7103,009064
7104,009065
7105,009067
7106,009068
7107,009069
7108,009070
7109,009071
7110,009072
7111,009073
7112,009074
7113,009076
7114,009077
7115,009078
7116,009079
7117,009080
7118,009081
7119,009082
7120,009083
7121,009084
7122,009085
7123,009086
7124,009087
7125,009088
7126,009089
7127,009091
7128,009092
7129,009093
7130,009094
7131,009095
7132,009096
7133,009097
7134,009098
7135,009099
7136,009100
7137,009101
7138,009102
7139,009103
7140,009104
7141,009105
7142,009106
7143,009107
7144,009108
7145,009109
7146,009110
7147,009111
7148,009112
7149,009113
7150,009114
7151,009115
7152,009116
7153,009117
7154,009118
7155,009119
7156,009120
7157,009121
7158,009124
7159,009125
7160,009126
7161,009127
7162,009128
7163,009129
7164,009130
7165,009131
7166,009132
7167,009133
7168,009134
7169,009135
7170,009136
7171,009137
7172,009138
7173,009139
7174,009140
7175,009141
7176,009142
7177,009143
7178,009144
7179,009145
7180,009146
7181,009147
7182,009148
7183,009149
7184,009151
7185,009152
7186,009153
7187,009154
7188,009155
7189,009156
7190,009157
7191,009159
7192,009160
7193,009161
7194,009162
7195,009163
7196,009164
7197,009165
7198,009166
7199,009167
7200,009168
7201,009169
7202,009170
7203,009171
7204,009172
7205,009174
7206,009175
7207,009176
7208,009177
7209,009178
7210,009179
7211,009180
7212,009181
7213,009182
7214,009183
7215,009184
7216,009185
7217,009186
7218,009187
7219,009188
7220,009189
7221,009190
7222,009191
7223,009192
7224,009193
7225,009194
7226,009195
7227,009196
7228,009197
7229,009198
7230,009199
7231,009200
7232,009201
7233,009202
7234,009203
7235,009204
7236,009205
7237,009206
7238,009207
7239,009208
7240,009209
7241,009210
7242,009211
7243,009212
7244,009213
7245,009214
7246,009215
7247,009216
7248,009217
7249,009218
7250,009219
7251,009220
7252,009223
7253,009224
7254,009225
7255,009226
7256,009227
7257,009228
7258,009229
7259,009230
7260,009231
7261,009232
7262,009233
7263,009234
7264,009235
7265,009236
7266,009237
7267,009238
7268,009239
7269,009240
7270,009241
7271,009242
7272,009243
7273,009244
7274,009245
7275,009246
7276,009247
7277,009248
7278,009249
7279,009250
7280,009251
7281,009252
7282,009253
7283,009254
7284,009255
7285,009256
7286,009257
7287,009258
7288,009260
7289,009261
7290,009262
7291,009263
7292,009264
7293,009265
7294,009266
7295,009267
7296,009268
7297,009269
7298,009270
7299,009271
7300,009272
7301,009273
7302,009274
7303,009275
7304,009276
7305,009277
7306,009278
7307,009279
7308,009280
7309,009281
7310,009284
7311,009285
7312,009286
7313,009287
7314,009288
7315,009289
7316,009290
7317,009291
7318,009292
7319,009293
7320,009294
7321,009295
7322,009296
7323,009297
7324,009298
7325,009299
7326,009300
7327,009301
7328,009302
7329,009303
7330,009304
7331,009305
7332,009306
7333,009308
7334,009309
7335,009310
7336,009311
7337,009312
7338,009313
7339,009314
7340,009315
7341,009316
7342,009317
7343,009318
7344,009319
7345,009320
7346,009321
7347,009322
7348,009323
7349,009324
7350,009325
7351,009326
7352,009327
7353,009328
7354,009329
7355,009330
7356,009331
7357,009332
7358,009333
7359,009334
7360,009335
7361,009336
7362,009337
7363,009338
7364,009339
7365,009340
7366,009341
7367,009342
7368,009343
7369,009344
7370,009345
7371,009346
7372,009347
7373,009348
7374,009349
7375,009350
7376,009351
7377,009352
7378,009353
7379,009354
7380,009355
7381,009356
7382,009357
7383,009358
7384,009359
7385,009360
7386,009361
7387,009362
7388,009363
7389,009364
7390,009365
7391,009366
7392,009367
7393,009368
7394,009369
7395,009370
7396,009371
7397,009372
7398,009373
7399,009374
7400,009375
7401,009376
7402,009377
7403,009378
7404,009379
7405,009380
7406,009381
7407,009382
7408,009383
7409,009384
7410,009385
7411,009386
7412,009387
7413,009388
7414,009391
7415,009392
7416,009394
7417,009395
7418,009396
7419,009397
7420,009398
7421,009399
7422,009400
7423,009401
7424,009402
7425,009403
7426,009404
7427,009405
7428,009406
7429,009407
7430,009408
7431,009409
7432,009410
7433,009411
7434,009412
7435,009413
7436,009414
7437,009415
7438,009416
7439,009417
7440,009418
7441,009419
7442,009420
7443,009421
7444,009422
7445,009423
7446,009424
7447,009426
7448,009427
7449,009428
7450,009429
7451,009432
7452,009433
7453,009434
7454,009435
7455,009436
7456,009437
7457,009438
7458,009439
7459,009440
7460,009441
7461,009442
7462,009443
7463,009444
7464,009445
7465,009446
7466,009447
7467,009448
7468,009449
7469,009450
7470,009451
7471,009452
7472,009453
7473,009456
7474,009457
7475,009458
7476,009459
7477,009460
7478,009461
7479,009462
7480,009463
7481,009464
7482,009465
7483,009466
7484,009467
7485,009468
7486,009469
7487,009470
7488,009471
7489,009472
7490,009474
7491,009475
7492,009476
7493,009477
7494,009478
7495,009479
7496,009480
7497,009481
7498,009482
7499,009483
7500,009484
7501,009485
7502,009486
7503,009487
7504,009488
7505,009489
7506,009490
7507,009491
7508,009492
7509,009493
7510,009494
7511,009495
7512,009496
7513,009499
7514,009500
7515,009501
7516,009502
7517,009503
7518,009504
7519,009505
7520,009506
7521,009507
7522,009508
7523,009509
7524,009510
7525,009511
7526,009512
7527,009513
7528,009514
7529,009515
7530,009516
7531,009517
7532,009518
7533,009519
7534,009520
7535,009523
7536,009524
7537,009525
7538,009526
7539,009527
7540,009528
7541,009529
7542,009530
7543,009531
7544,009532
7545,009533
7546,009534
7547,009535
7548,009536
7549,009537
7550,009538
7551,009539
7552,009540
7553,009541
7554,009542
7555,009543
7556,009544
7557,009545
7558,009546
7559,009548
7560,009549
7561,009550
7562,009551
7563,009552
7564,009553
7565,009554
7566,009555
7567,009556
7568,009557
7569,009558
7570,009559
7571,009560
7572,009561
7573,009562
7574,009563
7575,009564
7576,009565
7577,009566
7578,009567
7579,009568
7580,009569
7581,009570
7582,009571
7583,009572
7584,009573
7585,009574
7586,009575
7587,009576
7588,009577
7589,009578
7590,009579
7591,009580
7592,009581
7593,009582
7594,009583
7595,009584
7596,009585
7597,009586
7598,009587
7599,009588
7600,009589
7601,009590
7602,009591
7603,009592
7604,009593
7605,009594
7606,009595
7607,009596
7608,009597
7609,009598
7610,009599
7611,009600
7612,009601
7613,009602
7614,009603
7615,009604
7616,009605
7617,009606
7618,009607
7619,009608
7620,009609
7621,009610
7622,009611
7623,009612
7624,009613
7625,009614
7626,009615
7627,009616
7628,009617
7629,009618
7630,009619
7631,009620
7632,009621
7633,009622
7634,009623
7635,009624
7636,009625
7637,009626
7638,009627
7639,009628
7640,009630
7641,009631
7642,009632
7643,009633
7644,009634
7645,009635
7646,009636
7647,009637
7648,009638
7649,009639
7650,009640
7651,009641
7652,009642
7653,009643
7654,009644
7655,009645
7656,009646
7657,009647
7658,009648
7659,009649
7660,009650
7661,009651
7662,009652
7663,009653
7664,009654
7665,009655
7666,009656
7667,009657
7668,009658
7669,009659
7670,009660
7671,009661
7672,009662
7673,009663
7674,009664
7675,009665
7676,009666
7677,009667
7678,009668
7679,009669
7680,009670
7681,009671
7682,009672
7683,009673
7684,009674
7685,009675
7686,009676
7687,009677
7688,009678
7689,009679
7690,009681
7691,009682
7692,009683
7693,009684
7694,009685
7695,009686
7696,009687
7697,009688
7698,009689
7699,009690
7700,009691
7701,009692
7702,009693
7703,009695
7704,009696
7705,009697
7706,009698
7707,009699
7708,009700
7709,009701
7710,009702
7711,009703
7712,009704
7713,009705
7714,009706
7715,009707
7716,009708
7717,009709
7718,009710
7719,009711
7720,009712
7721,009713
7722,009714
7723,009715
7724,009716
7725,009717
7726,009718
7727,009719
7728,009720
7729,009721
7730,009722
7731,009725
7732,009726
7733,009727
7734,009728
7735,009729
7736,009730
7737,009731
7738,009732
7739,009733
7740,009734
7741,009735
7742,009736
7743,009737
7744,009738
7745,009740
7746,009741
7747,009742
7748,009743
7749,009744
7750,009745
7751,009746
7752,009747
7753,009748
7754,009749
7755,009750
7756,009751
7757,009752
7758,009753
7759,009754
7760,009755
7761,009756
7762,009757
7763,009758
7764,009759
7765,009760
7766,009761
7767,009762
7768,009763
7769,009764
7770,009765
7771,009766
7772,009767
7773,009770
7774,009771
7775,009772
7776,009773
7777,009774
7778,009775
7779,009776
7780,009777
7781,009778
7782,009779
7783,009780
7784,009781
7785,009782
7786,009783
7787,009784
7788,009785
7789,009786
7790,009787
7791,009788
7792,009789
7793,009790
7794,009791
7795,009792
7796,009793
7797,009794
7798,009795
7799,009796
7800,009797
7801,009798
7802,009799
7803,009800
7804,009801
7805,009802
7806,009803
7807,009804
7808,009805
7809,009806
7810,009807
7811,009808
7812,009809
7813,009810
7814,009811
7815,009812
7816,009813
7817,009814
7818,009815
7819,009816
7820,009817
7821,009818
7822,009820
7823,009821
7824,009822
7825,009823
7826,009824
7827,009826
7828,009827
7829,009828
7830,009829
7831,009830
7832,009831
7833,009832
7834,009833
7835,009834
7836,009835
7837,009836
7838,009837
7839,009838
7840,009839
7841,009840
7842,009841
7843,009842
7844,009844
7845,009845
7846,009846
7847,009847
7848,009848
7849,009849
7850,009851
7851,009852
7852,009853
7853,009854
7854,009855
7855,009856
7856,009857
7857,009858
7858,009859
7859,009860
7860,009861
7861,009862
7862,009863
7863,009864
7864,009865
7865,009866
7866,009867
7867,009868
7868,009869
7869,009870
7870,009871
7871,009872
7872,009873
7873,009874
7874,009875
7875,009876
7876,009877
7877,009878
7878,009879
7879,009880
7880,009881
7881,009882
7882,009883
7883,009884
7884,009885
7885,009886
7886,009887
7887,009888
7888,009889
7889,009890
7890,009891
7891,009892
7892,009893
7893,009894
7894,009895
7895,009896
7896,009897
7897,009898
7898,009899
7899,009900
7900,009901
7901,009902
7902,009903
7903,009904
7904,009905
7905,009906
7906,009907
7907,009908
7908,009909
7909,009910
7910,009911
7911,009912
7912,009913
7913,009914
7914,009916
7915,009917
7916,009918
7917,009919
